小董适的妈咪;u538905011217; 2014-01-08  07:05:10 ;212398291;211;8;NULL;海拉尔区农垦医院
金碗银豆豆;u638930660078; 2014-01-08  07:56:50 ;212414436;212;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-08  07:57:31 ;212414775;213;7;NULL;北京协和医院
王小马的麻麻叮叮菇;u988964144908; 2014-01-08  07:58:11 ;212415073;214;3;NULL;
金碗银豆豆;u638930660078; 2014-01-08  07:59:51 ;212415852;215;7;NULL;北京协和医院
醒醒爱的小糖果;u308796513919; 2014-01-08  08:00:46 ;212416229;216;10;NULL;
金碗银豆豆;u638930660078; 2014-01-08  08:01:21 ;212416475;217;7;NULL;北京协和医院
抓住小马尾巴;u638974158665; 2014-01-08  08:04:46 ;212418093;218;4;NULL;盛京医院滑翔分院编辑
安守无恙;u738974127734; 2014-01-08  08:15:37 ;212423251;219;2;NULL;湖北妇幼保健院
安守无恙;u738974127734; 2014-01-08  08:17:59 ;212424414;220;2;NULL;湖北妇幼保健院
momosk;u298917464301; 2014-01-08  08:21:17 ;212426097;221;3;NULL;河北省人民医院
王小马的麻麻叮叮菇;u988964144908; 2014-01-08  08:23:10 ;212427053;222;3;NULL;
88996778;u268979317681; 2014-01-08  08:29:20 ;212430265;223;4;NULL;
金碗银豆豆;u638930660078; 2014-01-08  08:37:28 ;212434924;224;7;NULL;北京协和医院
孕期用户88466164;u918969061692; 2014-01-08  08:43:49 ;212438714;225;5;NULL;南京市妇幼保健院
麻麻愛马宝;u11808079554; 2014-01-08  08:44:06 ;212438864;226;5;NULL;北京昌平区医院
Jessica8416;u10898888495; 2014-01-08  08:45:45 ;212439854;227;4;NULL;
小小魏的妈咪;u518975995227; 2014-01-08  08:47:18 ;212440814;228;5;NULL;河南省妇幼保健院
宝贝_快点来妈妈肚子里吧;u41897196587; 2014-01-08  10:10:12 ;212502866;229;2;NULL;
金碗银豆豆;u638930660078; 2014-01-08  11:28:17 ;212577867;230;7;NULL;北京协和医院
可爱盟;u19876770225; 2014-01-08  11:49:31 ;212594074;231;2;NULL;
阳阳妈妈christmas;u818975511461; 2014-01-08  12:06:23 ;212605948;232;5;NULL;浦江县人民医院
麻麻大宝贝;u148055925194; 2014-01-08  12:07:59 ;212606940;233;6;NULL; Kaiser-Franz-Kosef  Spital 
多米诺骨牌8;u86898499704; 2014-01-08  12:10:06 ;212608459;234;3;NULL;
金碗银豆豆;u638930660078; 2014-01-08  12:40:15 ;212629637;235;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-08  12:41:13 ;212630359;236;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-08  12:46:07 ;212634059;237;7;NULL;北京协和医院
淡到透明;u988392575720; 2014-01-08  13:36:02 ;212675694;238;4;NULL;新乡市第二人民医院
金碗银豆豆;u638930660078; 2014-01-08  14:28:35 ;212720403;239;7;NULL;北京协和医院
宜柯妈咪;u978975654712; 2014-01-08  14:30:10 ;212721773;240;7;NULL;石家庄第四医院
宝宝妈妈在这里等你;u828796315680; 2014-01-08  14:31:43 ;212723053;241;3;NULL;
金碗银豆豆;u638930660078; 2014-01-08  15:01:00 ;212746568;242;7;NULL;北京协和医院
danllin;u158974974595; 2014-01-08  15:12:06 ;212756084;243;2;NULL;北医三院（北京大学第三医院）
金碗银豆豆;u638930660078; 2014-01-08  15:44:51 ;212785819;244;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-08  16:09:29 ;212807990;245;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-08  16:10:00 ;212808469;246;7;NULL;北京协和医院
有只叫玛丽玛丽玛丽的蚂蚁;u55890715064; 2014-01-08  16:20:22 ;212817446;247;4;NULL;湖州妇幼保健院
金碗银豆豆;u638930660078; 2014-01-08  16:31:33 ;212827517;248;7;NULL;北京协和医院
期待麦子;u728736599327; 2014-01-08  16:47:50 ;212842266;249;6;NULL;
993170856;u988967090628; 2014-01-08  16:51:38 ;212845366;250;5;NULL;无极益民医院
百晓合;u89897446415; 2014-01-08  17:12:32 ;212862985;251;4;NULL;南山区妇幼保健院
金碗银豆豆;u638930660078; 2014-01-08  19:50:45 ;212980917;252;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-08  19:51:02 ;212981179;253;7;NULL;北京协和医院
今夜宝宝降临;u41862559460; 2014-01-08  19:59:18 ;212988412;254;3;NULL;
金碗银豆豆;u638930660078; 2014-01-08  20:01:36 ;212990488;255;7;NULL;北京协和医院
wish4stork;u588963398530; 2014-01-08  20:02:09 ;212990972;256;3;NULL;第一妇婴保健医院浦东分院
大大的丹妞;u20897296156; 2014-01-08  20:03:12 ;212991964;257;5;NULL;
华妃娘娘嫁到;u158972515286; 2014-01-08  20:06:20 ;212994873;258;8;NULL;
薯条321;u158991305854; 2014-01-08  20:08:08 ;212996552;259;5;NULL;平谷区医院
金碗银豆豆;u638930660078; 2014-01-08  20:08:56 ;212997292;260;7;NULL;北京协和医院
晴天萌萌;u158960327073; 2014-01-08  20:14:00 ;213002007;261;4;NULL;
小羊子2014;u13897520437; 2014-01-08  20:23:32 ;213011313;262;2;NULL;扬州妇幼保健院
大大的丹妞;u20897296156; 2014-01-08  20:31:45 ;213019590;263;5;NULL;
邵曦立正;u13890727576; 2014-01-08  20:32:40 ;213020513;264;4;NULL;
孕期用户89184537;u61899103380; 2014-01-08  20:36:40 ;213024436;265;2;NULL;平乡县医院
金碗银豆豆;u638930660078; 2014-01-08  20:55:42 ;213043852;266;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-08  20:56:00 ;213044142;267;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-08  20:56:53 ;213045062;268;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-08  20:57:53 ;213046098;269;7;NULL;北京协和医院
宝马驾到225;u848905165626; 2014-01-08  20:59:02 ;213047323;270;4;NULL;廊坊妇幼保健医院
金碗银豆豆;u638930660078; 2014-01-08  21:29:08 ;213079035;271;7;NULL;北京协和医院
为爱启丞yy;u728970288693; 2014-01-08  21:34:25 ;213084803;272;2;NULL;天津中心妇产医院
小羊子2014;u13897520437; 2014-01-08  21:48:58 ;213100760;273;2;NULL;扬州妇幼保健院
路提笨呀进空间;u798743846929; 2014-01-08  22:01:26 ;213114694;274;2;NULL;黔南州人民医院
今夜宝宝降临;u41862559460; 2014-01-08  22:04:23 ;213117902;275;3;NULL;
金碗银豆豆;u638930660078; 2014-01-08  22:16:50 ;213131225;276;7;NULL;北京协和医院
许一生唯你;u168991733103; 2014-01-08  22:32:14 ;213147283;277;2;NULL;
大大的丹妞;u20897296156; 2014-01-08  22:56:48 ;213171181;278;5;NULL;
漫漫无优;u46896007560; 2014-01-08  22:57:39 ;213171965;279;3;NULL;
真实的我147;u128796752089; 2014-01-08  22:59:39 ;213173780;280;4;NULL;
金碗银豆豆;u638930660078; 2014-01-08  23:03:23 ;213177227;281;7;NULL;北京协和医院
0805时;u10899199310; 2014-01-08  23:04:42 ;213178382;282;3;NULL;
金碗银豆豆;u638930660078; 2014-01-08  23:04:48 ;213178473;283;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-08  23:05:11 ;213178819;284;7;NULL;北京协和医院
meimei0166;u638760924067; 2014-01-08  23:17:31 ;213189167;285;4;NULL;合肥丹凤朝阳妇产医院
金碗银豆豆;u638930660078; 2014-01-08  23:39:12 ;213205779;286;7;NULL;北京协和医院
20131022小两口;u488960634934; 2014-01-08  23:39:26 ;213205930;287;2;NULL;
wjlinshali;u168991842934; 2014-01-08  23:39:58 ;213206316;288;2;NULL;
金碗银豆豆;u638930660078; 2014-01-08  23:50:36 ;213213424;289;7;NULL;北京协和医院
纳纳nini;u798971103714; 2014-01-08  23:52:33 ;213214634;290;2;NULL;
薛太太太;u528974346224; 2014-01-08  23:52:58 ;213214878;291;3;NULL;
哪里有那么多的如果;u68871210630; 2014-01-08  23:55:43 ;213216463;292;5;NULL;
张祺萱;u168968022431; 2014-01-08  23:58:02 ;213217884;293;2;NULL;
金碗银豆豆;u638930660078; 2014-01-08  23:58:08 ;213217949;294;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-08  23:58:32 ;213218195;295;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-09  01:33:20 ;213254190;296;7;NULL;北京协和医院
不不良良少少妇妇;u758991530861; 2014-01-09  05:07:56 ;213278201;297;2;NULL;
金碗银豆豆;u638930660078; 2014-01-09  12:42:12 ;213515931;298;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-09  18:01:53 ;213777331;299;7;NULL;北京协和医院
空瓶子2013;u168646564544; 2014-01-09  18:06:04 ;213780073;300;6;NULL;
金碗银豆豆;u638930660078; 2014-01-09  18:31:07 ;213796291;301;7;NULL;北京协和医院
晓鱈;u10898713211; 2014-01-09  18:31:50 ;213796760;302;4;NULL;
金碗银豆豆;u638930660078; 2014-01-09  18:37:40 ;213800432;303;7;NULL;北京协和医院
萌萌小煊煊;u128978453943; 2014-01-09  18:45:30 ;213805614;304;3;NULL;赤峰市医院
某月某天等你的到来;u158977817827; 2014-01-09  18:49:02 ;213808052;305;5;NULL;
金碗银豆豆;u638930660078; 2014-01-09  20:59:22 ;213924114;306;7;NULL;北京协和医院
宝宝-蓓蓓;u19890201192; 2014-01-09  21:14:18 ;213939274;307;5;NULL;荆州市中心医院
金碗银豆豆;u638930660078; 2014-01-09  21:23:00 ;213947875;308;7;NULL;北京协和医院
菲VS春;u858998577161; 2014-01-09  21:32:29 ;213957187;309;5;NULL;
人形天使玻璃心;u158760886116; 2014-01-09  21:32:48 ;213957522;310;6;NULL;泰州妇幼保健院
菲VS春;u858998577161; 2014-01-09  21:34:45 ;213959548;311;5;NULL;
保佑顺顺利利;u168760252319; 2014-01-09  21:36:10 ;213960977;312;5;NULL;
fjier620;u10893035112; 2014-01-09  21:36:33 ;213961352;313;3;NULL;邵东人民医院
金碗银豆豆;u638930660078; 2014-01-09  21:38:15 ;213963214;314;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-09  21:39:03 ;213964077;315;7;NULL;北京协和医院
详的宝贝;u11896709273; 2014-01-09  22:12:01 ;213999740;316;4;NULL;
详的宝贝;u11896709273; 2014-01-09  22:13:27 ;214001367;317;4;NULL;
孕期用户89184537;u61899103380; 2014-01-09  22:18:48 ;214007232;318;2;NULL;平乡县医院
guan关;u13871280782; 2014-01-09  22:22:06 ;214010834;319;5;NULL;
金碗银豆豆;u638930660078; 2014-01-09  22:22:24 ;214011164;320;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-09  22:24:15 ;214013159;321;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-09  22:25:36 ;214014604;322;7;NULL;北京协和医院
萱萱妈妈就是我;u39891922646; 2014-01-09  22:26:57 ;214016073;323;5;NULL;朝阳妇幼保健院（朝阳区妇儿医院）
龙飞燕舞的宝儿;u808993004037; 2014-01-09  22:27:45 ;214016981;324;2;NULL;诸城市妇幼保健院
金碗银豆豆;u638930660078; 2014-01-09  22:29:41 ;214019013;325;7;NULL;北京协和医院
guan关;u13871280782; 2014-01-09  22:36:02 ;214025593;326;5;NULL;
金碗银豆豆;u638930660078; 2014-01-09  23:26:58 ;214073086;327;7;NULL;北京协和医院
想要马宝宝宝宝宝宝;u458991447430; 2014-01-10  00:03:26 ;214098038;328;2;NULL;
孕期用户89283375;u568993699626; 2014-01-10  00:07:44 ;214100411;329;2;NULL;
囍宝囍;u308737576726; 2014-01-10  00:12:50 ;214103041;330;2;NULL;沈阳市铁西妇妇婴医院
人心太凉;u25893124780; 2014-01-10  00:33:05 ;214112215;331;4;NULL;
雯婶爱小熊猫;u11897741703; 2014-01-10  00:39:09 ;214114469;332;2;NULL;淄博市中心医院
幸福小心动;u168937260661; 2014-01-10  00:40:10 ;214114804;333;4;NULL;
幸福小心动;u168937260661; 2014-01-10  00:40:45 ;214115005;334;4;NULL;
我的小David;u738752924834; 2014-01-10  01:38:53 ;214130165;335;6;NULL;北京顺义区妇幼保健院
我的小David;u738752924834; 2014-01-10  01:39:23 ;214130283;336;6;NULL;北京顺义区妇幼保健院
tiffany小毛毛;u128015151964; 2014-01-10  01:40:36 ;214130499;337;3;NULL;宝山中心医院
孕期用户89291399;u758993785917; 2014-01-10  02:18:18 ;214136212;338;1;NULL;
2014希望你爱我;u478993785459; 2014-01-10  02:22:42 ;214136789;339;1;NULL;
我只想要个健康的孩子;u158621800850; 2014-01-10  02:56:45 ;214141065;340;8;NULL;哈尔滨市阿城区人民医院
我累个去去去去去去;u158910553157; 2014-01-10  07:25:49 ;214173735;341;9;NULL;宝鸡市妇幼保健院
金碗银豆豆;u638930660078; 2014-01-10  09:06:16 ;214220809;342;7;NULL;北京协和医院
crystal_0509;u13893534731; 2014-01-10  09:07:35 ;214221672;343;5;NULL;徐州第一人民医院
金碗银豆豆;u638930660078; 2014-01-10  09:10:42 ;214223706;344;7;NULL;北京协和医院
阳麻麻的马宝;u13893382881; 2014-01-10  09:12:12 ;214224636;345;8;NULL;开封市妇幼保健院
宝马驾到225;u848905165626; 2014-01-10  09:12:48 ;214225028;346;4;NULL;廊坊妇幼保健医院
快来我的马宝宝;u148917846697; 2014-01-10  09:13:16 ;214225297;347;4;NULL;
金碗银豆豆;u638930660078; 2014-01-10  09:17:17 ;214227918;348;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  09:17:47 ;214228240;349;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  09:18:05 ;214228437;350;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  09:19:54 ;214229583;351;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  09:22:05 ;214230947;352;7;NULL;北京协和医院
atuan852;u428991953425; 2014-01-10  09:23:58 ;214232163;353;5;NULL;第一妇婴保健医院浦东分院
金碗银豆豆;u638930660078; 2014-01-10  09:38:28 ;214241483;354;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  09:38:52 ;214241779;355;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  09:39:01 ;214241905;356;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  09:39:21 ;214242135;357;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  09:40:46 ;214243130;358;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  09:43:29 ;214244968;359;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  09:43:56 ;214245318;360;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  09:44:05 ;214245432;361;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  09:44:19 ;214245610;362;7;NULL;北京协和医院
crystal_0509;u13893534731; 2014-01-10  10:29:15 ;214294685;363;5;NULL;徐州第一人民医院
JJ想要个小宝宝;u13897801846; 2014-01-10  10:32:55 ;214299272;364;5;NULL;福建省妇幼保健院
金碗银豆豆;u638930660078; 2014-01-10  10:44:03 ;214314094;365;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  10:44:13 ;214314306;366;7;NULL;北京协和医院
MrsLY;u10863890360; 2014-01-10  10:44:53 ;214315227;367;4;NULL;
金碗银豆豆;u638930660078; 2014-01-10  10:45:36 ;214316140;368;7;NULL;北京协和医院
MrsLY;u10863890360; 2014-01-10  10:51:43 ;214323983;369;4;NULL;
啥麻麻;u168975259370; 2014-01-10  12:19:23 ;214415074;370;2;NULL;
孕期用户87506387;u13890142937; 2014-01-10  12:20:59 ;214416099;371;4;NULL;
小马快快;u288974630054; 2014-01-10  12:26:52 ;214420140;372;2;NULL;武汉市第一医院
baby妈咪爱你啦;u518998510996; 2014-01-10  12:27:38 ;214420693;373;5;NULL;
齐齐妞妞52;u158993220726; 2014-01-10  12:30:05 ;214422371;374;8;NULL;甘肃省妇幼保健院
妍麻麻最后的等待;u13899347505; 2014-01-10  12:40:23 ;214429172;375;4;NULL;仙游县妇幼保健院
金碗银豆豆;u638930660078; 2014-01-10  12:41:23 ;214429834;376;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  12:59:51 ;214442782;377;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  13:00:50 ;214443503;378;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  13:01:22 ;214443883;379;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  13:01:45 ;214444145;380;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  13:03:07 ;214445112;381;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  13:04:19 ;214445934;382;7;NULL;北京协和医院
妈妈会给你做个好榜样;u61805383236; 2014-01-10  13:22:17 ;214459022;383;5;NULL;龙田金秋妇产医院
金碗银豆豆;u638930660078; 2014-01-10  13:24:37 ;214460740;384;7;NULL;北京协和医院
妈妈会给你做个好榜样;u61805383236; 2014-01-10  13:27:16 ;214462736;385;5;NULL;龙田金秋妇产医院
金碗银豆豆;u638930660078; 2014-01-10  13:40:26 ;214472508;386;7;NULL;北京协和医院
齐齐妞妞52;u158993220726; 2014-01-10  13:51:00 ;214479970;387;8;NULL;甘肃省妇幼保健院
金碗银豆豆;u638930660078; 2014-01-10  13:59:00 ;214485751;388;7;NULL;北京协和医院
孕期用户89329632;u158990105423; 2014-01-10  15:03:17 ;214534581;389;2;NULL;
黑葡萄dd;u448778580057; 2014-01-10  15:11:18 ;214540802;390;3;NULL;上海市浦东新区妇幼保健院
黑葡萄dd;u448778580057; 2014-01-10  15:13:20 ;214542417;391;3;NULL;上海市浦东新区妇幼保健院
土豆丝泥泥;u46893698576; 2014-01-10  15:17:18 ;214545400;392;4;NULL;金华市人民医院
大路颖;u68891092525; 2014-01-10  15:25:23 ;214551575;393;4;NULL;
Mickey小肉肉;u74898211204; 2014-01-10  15:54:01 ;214573787;394;2;NULL;
金碗银豆豆;u638930660078; 2014-01-10  15:55:50 ;214575154;395;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  15:56:09 ;214575362;396;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  15:56:33 ;214575689;397;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  15:57:15 ;214576208;398;7;NULL;北京协和医院
孕期用户88833378;u538973534341; 2014-01-10  15:57:23 ;214576310;399;3;NULL;
玫瑰2014;u11897387000; 2014-01-10  15:57:59 ;214576785;400;2;NULL;东莞市中医院
手机用户4880985;u488703716931; 2014-01-10  15:59:50 ;214578210;401;2;NULL;
金碗银豆豆;u638930660078; 2014-01-10  16:01:03 ;214579087;402;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  16:02:30 ;214580174;403;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  16:06:03 ;214582829;404;7;NULL;北京协和医院
孕期用户89341286;u13899002343; 2014-01-10  16:08:34 ;214584688;405;1;NULL;
sonechka;u128998812218; 2014-01-10  16:10:51 ;214586435;406;2;NULL;深圳远东妇儿医院
sonechka;u128998812218; 2014-01-10  16:11:26 ;214586887;407;2;NULL;深圳远东妇儿医院
详的宝贝;u11896709273; 2014-01-10  17:10:32 ;214631909;408;4;NULL;
详的宝贝;u11896709273; 2014-01-10  17:11:37 ;214632651;409;4;NULL;
小小石妈妈0623;u978991716834; 2014-01-10  17:19:35 ;214638246;410;6;NULL;湘潭市妇幼保健院
我们亲爱的TRACY阿;u10884657576; 2014-01-10  17:34:44 ;214648401;411;7;NULL;上海松江妇幼保健院
猫猫妈咪爱宝宝;u168966698234; 2014-01-10  17:37:10 ;214650044;412;2;NULL;
卡茜的梦;u978990650000; 2014-01-10  17:42:10 ;214653339;413;2;NULL;
听说巷尾的樱花开了;u13899060134; 2014-01-10  18:12:29 ;214672716;414;2;NULL;
詹馥瑜;u148993437852; 2014-01-10  18:50:11 ;214697740;415;3;NULL;
詹馥瑜;u148993437852; 2014-01-10  18:52:05 ;214699079;416;3;NULL;
孕期用户88749728;u798978363796; 2014-01-10  19:35:34 ;214733794;417;5;NULL;
金碗银豆豆;u638930660078; 2014-01-10  22:25:03 ;214899171;418;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  22:25:22 ;214899493;419;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  22:26:03 ;214900164;420;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  22:26:43 ;214900799;421;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  22:27:26 ;214901509;422;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  22:27:48 ;214901843;423;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-10  22:27:57 ;214902034;424;7;NULL;北京协和医院
囍宝囍;u308737576726; 2014-01-11  00:07:08 ;214980581;425;2;NULL;沈阳市铁西妇妇婴医院
金碗银豆豆;u638930660078; 2014-01-11  00:10:59 ;214982606;426;7;NULL;北京协和医院
囍宝囍;u308737576726; 2014-01-11  00:26:34 ;214990036;427;2;NULL;沈阳市铁西妇妇婴医院
囍宝囍;u308737576726; 2014-01-11  00:28:13 ;214990741;428;2;NULL;沈阳市铁西妇妇婴医院
小小小小妖璃;u148989779330; 2014-01-11  00:28:54 ;214991013;429;4;NULL;
小思翰滴麻麻;u168996301104; 2014-01-11  00:38:52 ;214995131;430;4;NULL;杭州艾玛妇产医院
爱有专属;u128936105726; 2014-01-11  02:21:23 ;215018721;431;2;NULL;
唐菜79;u148757094368; 2014-01-11  02:30:32 ;215019827;432;7;NULL;北京协和医院
唐菜79;u148757094368; 2014-01-11  02:32:11 ;215020046;433;7;NULL;北京协和医院
唐菜79;u148757094368; 2014-01-11  02:33:46 ;215020236;434;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-11  07:43:54 ;215061269;435;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-11  07:44:06 ;215061335;436;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-11  07:44:46 ;215061549;437;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-11  07:47:12 ;215062394;438;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-11  07:49:37 ;215063239;439;7;NULL;北京协和医院
囍宝囍;u308737576726; 2014-01-11  07:57:57 ;215066376;440;2;NULL;沈阳市铁西妇妇婴医院
健康小马快来肚子里;u378993287043; 2014-01-11  08:19:14 ;215075380;442;6;NULL;深圳市观澜人民医院
金碗银豆豆;u638930660078; 2014-01-11  15:47:20 ;215365595;443;7;NULL;北京协和医院
小丫猪;u588972240336; 2014-01-11  15:52:42 ;215369114;444;2;NULL;
金碗银豆豆;u638930660078; 2014-01-11  15:55:13 ;215370871;445;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-11  15:55:28 ;215371054;446;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-11  15:55:58 ;215371404;447;7;NULL;北京协和医院
马宝马爱你;u10896650136; 2014-01-11  16:06:58 ;215378991;448;4;NULL;复旦大学附属妇产科医院（杨浦）
金碗银豆豆;u638930660078; 2014-01-11  16:08:52 ;215380362;449;7;NULL;北京协和医院
昙花一现520;u158933713045; 2014-01-11  16:10:48 ;215381671;450;3;NULL;泊头市市医院
快乐萌萌妞;u128355272820; 2014-01-11  16:14:07 ;215383978;451;5;NULL;杭州市江干区人民医院
快乐萌萌妞;u128355272820; 2014-01-11  16:14:57 ;215384522;452;5;NULL;杭州市江干区人民医院
金碗银豆豆;u638930660078; 2014-01-11  17:47:13 ;215445155;453;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-11  17:47:33 ;215445348;454;7;NULL;北京协和医院
詹馥瑜;u148993437852; 2014-01-11  19:14:23 ;215496548;455;3;NULL;
哈尼璋;u288665925774; 2014-01-11  19:50:09 ;215523784;456;4;NULL;蒲城县医院
YM杨爱玛;u158743362164; 2014-01-11  19:53:50 ;215526857;457;4;NULL;朔州市第一人民医院
童童921921;u548769206117; 2014-01-11  20:21:31 ;215550008;458;7;NULL;
健康待生妈妈;u11899615628; 2014-01-11  20:22:53 ;215551204;459;4;NULL;佛山市第一人民医院
金碗银豆豆;u638930660078; 2014-01-11  23:10:20 ;215712894;460;7;NULL;北京协和医院
囍宝囍;u308737576726; 2014-01-12  00:02:52 ;215751796;461;2;NULL;沈阳市铁西妇妇婴医院
唐菜79;u148757094368; 2014-01-12  01:40:52 ;215786518;462;7;NULL;北京协和医院
性感_小妈咪额;u24899917652; 2014-01-12  01:48:59 ;215788109;463;3;NULL;秦皇岛妇幼保健院
花季爱雨季;u128937806093; 2014-01-12  06:31:43 ;215819494;464;7;NULL;栖霞市中医院
金碗银豆豆;u638930660078; 2014-01-12  06:51:35 ;215822402;465;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-12  06:52:18 ;215822513;466;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-12  06:52:54 ;215822621;467;7;NULL;北京协和医院
宝妈求马宝;u34896505438; 2014-01-12  07:16:32 ;215827110;468;4;NULL;衢州市中心医院
心灵驿站189;u7427204291; 2014-01-12  07:24:04 ;215828712;469;4;NULL;白求恩和平医院
小幸福926;u31871816009; 2014-01-12  07:45:41 ;215834632;470;6;NULL;昌吉州人民医院
我属于你66556;u86891924955; 2014-01-12  07:52:07 ;215836761;471;3;NULL;
健康待生妈妈;u11899615628; 2014-01-12  08:05:48 ;215841913;472;4;NULL;佛山市第一人民医院
小胖猪的婆娘;u65893227623; 2014-01-12  09:09:03 ;215873177;473;5;NULL;
anyeverarrow;u168918754007; 2014-01-12  09:15:52 ;215877358;474;3;NULL;海淀妇幼保健院
孕期用户89329632;u158990105423; 2014-01-12  09:19:04 ;215879143;475;2;NULL;
孕期用户88769922;u878978274232; 2014-01-12  09:20:57 ;215880234;476;3;NULL;苏大附二院
金碗银豆豆;u638930660078; 2014-01-12  12:50:19 ;216010861;477;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-12  12:51:25 ;216011465;478;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-12  12:51:44 ;216011624;479;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-12  12:52:05 ;216011809;480;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-12  12:52:40 ;216012117;481;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-12  12:53:23 ;216012511;482;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-12  12:53:54 ;216012799;483;7;NULL;北京协和医院
4993351;u21876319728; 2014-01-12  12:55:05 ;216013500;484;2;NULL;北京大学第一医院（北大妇儿）
我属于你66556;u86891924955; 2014-01-12  14:16:04 ;216063277;485;3;NULL;
yooty1221;u148996751867; 2014-01-12  14:27:45 ;216070904;486;2;NULL;民航总医院
莫小莫88;u568797623692; 2014-01-12  14:32:36 ;216073914;487;2;NULL;
囍宝囍;u308737576726; 2014-01-12  15:02:22 ;216093641;488;2;NULL;沈阳市铁西妇妇婴医院
小胖猪的婆娘;u65893227623; 2014-01-12  15:26:55 ;216109710;489;5;NULL;
性感_小妈咪额;u24899917652; 2014-01-12  16:49:51 ;216163046;490;3;NULL;秦皇岛妇幼保健院
心灵驿站189;u7427204291; 2014-01-12  17:46:12 ;216198961;491;4;NULL;白求恩和平医院
金碗银豆豆;u638930660078; 2014-01-12  20:20:01 ;216304339;492;7;NULL;北京协和医院
金碗银豆豆;u638930660078; 2014-01-12  20:20:28 ;216304705;493;7;NULL;北京协和医院
